Date,Open,High,Low,Close,Adj Close,Volume
2011-08-24,55.4,57.28,55.2,56.72,56.72,270725
2011-08-25,56.84,57.84,56.24,56.64,56.64,266075
2011-08-26,56.4,57.52,55.28,57.16,57.16,347300
2011-08-29,57.72,59.24,57.64,58.68,58.68,178675
2011-08-30,59.0,59.76,58.36,58.56,58.56,372175
2011-08-31,59.12,60.0,58.48,60.0,60.0,450150
2011-09-01,59.92,60.32,58.76,60.12,60.12,345175
2011-09-02,59.32,59.44,58.16,58.6,58.6,337125
2011-09-05,57.96,57.96,56.12,56.24,56.24,337375
2011-09-06,56.0,59.88,56.0,59.4,59.4,563025
2011-09-07,60.24,60.52,59.0,60.24,60.24,442050
2011-09-08,59.36,60.6,59.16,60.52,60.52,318750
2011-09-09,60.24,60.68,59.48,59.56,59.56,222225
2011-09-12,58.16,58.96,57.64,57.92,57.92,373975
2011-09-13,59.04,59.12,57.28,57.68,57.68,396850
2011-09-14,57.2,58.36,56.64,57.08,57.08,484725
2011-09-15,57.52,58.64,57.48,57.72,57.72,616150
2011-09-16,57.76,58.2,57.16,57.16,57.16,1400475
2011-09-19,56.4,57.68,56.4,57.04,57.04,352725
2011-09-20,56.56,57.8,56.56,57.52,57.52,401950
2011-09-21,57.52,58.24,57.2,57.84,57.84,424875
2011-09-22,56.52,56.92,55.12,55.52,55.52,491250
2011-09-23,55.72,56.12,53.56,54.4,54.4,500075
2011-09-26,53.92,55.56,53.76,55.56,55.56,666100
2011-09-27,56.16,57.64,56.04,57.6,57.6,585000
2011-09-28,57.12,58.4,57.04,57.76,57.76,260950
2011-09-29,57.68,58.44,57.64,57.88,57.88,265425
2011-09-30,57.6,57.72,55.08,55.6,55.6,598975
2011-10-03,55.24,56.36,54.6,56.24,56.24,318075
2011-10-04,55.52,56.56,55.44,56.24,56.24,549075
2011-10-05,56.8,57.16,56.24,56.28,56.28,352075
2011-10-06,56.8,57.6,56.76,57.28,57.28,258950
2011-10-07,57.56,58.4,57.08,58.08,58.08,245525
2011-10-10,58.68,58.96,58.04,58.76,58.76,154700
2011-10-11,58.48,58.8,57.92,58.32,58.32,203925
2011-10-12,58.52,59.52,57.8,59.52,59.52,274925
2011-10-13,59.64,60.04,58.84,59.2,59.2,299500
2011-10-14,59.4,59.96,59.16,59.6,59.6,166450
2011-10-17,59.8,60.28,59.0,59.28,59.28,170825
2011-10-18,59.0,59.72,58.8,59.24,59.24,170425
2011-10-19,59.52,59.6,57.88,58.04,58.04,281375
2011-10-20,57.84,58.6,57.08,57.92,57.92,453975
2011-10-21,57.96,59.32,57.68,59.12,59.12,411375
2011-10-24,59.44,60.24,58.88,60.16,60.16,238900
2011-10-25,60.12,60.6,59.44,60.12,60.12,264500
2011-10-26,60.16,60.16,58.6,59.16,59.16,249100
